id,location
16_x_22,8.0142207975
16_y_22,0.0136547072
16_x_23,8.180935957500001
16_y_23,0.01572890255
16_x_24,8.3311033575
16_y_24,0.01719528055
16_x_25,8.465511
16_y_25,0.018781210399999995
16_x_26,8.585159722500002
16_y_26,0.020210919174999998
16_x_27,8.689776065
16_y_27,0.020988450449999998
16_x_28,8.781383272500001
16_y_28,0.022068677250000005
16_x_29,8.86022581
16_y_29,0.022669970074999997
16_x_30,9.23263828
16_y_30,0.020800483074999997
17_x_1,0.36414782575000004
17_y_1,-0.0022243686887499997
17_x_2,0.7111616890000001
17_y_2,-0.005072159656
17_x_3,1.041017545
17_y_3,-0.0085060565485
17_x_4,1.3535780924999998
17_y_4,-0.012308553130750001
17_x_5,1.6493153275
17_y_5,-0.01626198005325
17_x_6,1.9289522824999998
17_y_6,-0.020940763466249998
17_x_7,2.1937681899999997
17_y_7,-0.02593409172375
17_x_8,2.444029445
17_y_8,-0.031204854849999998
17_x_9,2.68138071
17_y_9,-0.036535308655
17_x_10,2.9069065925000004
17_y_10,-0.042068004475
17_x_11,3.1214944675
17_y_11,-0.0477911043325
17_x_12,3.3261466225000005
17_y_12,-0.0537472951875
17_x_13,3.5228015975
17_y_13,-0.06022058253
17_x_14,3.7115451024999997
17_y_14,-0.066431593325
17_x_15,3.8941063650000003
17_y_15,-0.073476834825
17_x_16,4.0713104925
17_y_16,-0.08039295497499999
17_x_17,4.243534765
17_y_17,-0.088000426925
17_x_18,4.412744590000001
17_y_18,-0.095065479275
17_x_19,4.5779180375
17_y_19,-0.103494273825
17_x_20,4.741022755
17_y_20,-0.11199390140000001
17_x_21,4.902202335
17_y_21,-0.12093025865
17_x_22,5.0623043425
17_y_22,-0.130302314875
17_x_23,5.221172220000001
17_y_23,-0.1406036544
17_x_24,5.3801054025
17_y_24,-0.151573999525
17_x_25,5.53827453
17_y_25,-0.162511919125
17_x_26,5.69648484
17_y_26,-0.174554923375
17_x_27,5.8549907975
17_y_27,-0.187377206975
17_x_28,6.0139386675
17_y_28,-0.20028207142499999
17_x_29,6.172262647499999
17_y_29,-0.21403979165
17_x_30,7.9108207
17_y_30,-0.38656357385
18_x_1,0.5593806597500001
18_y_1,-0.0025116601702500005
18_x_2,1.10107637
18_y_2,-0.007182883057500001
18_x_3,1.6247081075
18_y_3,-0.013000474350000001
18_x_4,2.1304545025
18_y_4,-0.019736242962499997
18_x_5,2.61709915
18_y_5,-0.027841969575
18_x_6,3.0851497975
18_y_6,-0.03710216679
18_x_7,3.5343794575
18_y_7,-0.046774841325
18_x_8,3.9647609875
18_y_8,-0.057617609109999995
18_x_9,4.3755837375
18_y_9,-0.0688772276375
18_x_10,4.7678013425
18_y_10,-0.0810950813825
18_x_11,5.140695245000001
18_y_11,-0.0937571627875
18_x_12,5.494001689999999
18_y_12,-0.1067911200025
18_x_13,5.8287856375
18_y_13,-0.12002857672749999
18_x_14,6.14399987
18_y_14,-0.13317370685500002
18_x_15,6.440156485
18_y_15,-0.14672752533
18_x_16,6.7175117275
18_y_16,-0.1599347827075
18_x_17,6.9753003325
18_y_17,-0.1735074524725
18_x_18,7.2148202674999995
18_y_18,-0.1867375210825
18_x_19,7.4355713775000005
18_y_19,-0.19913735164250002
18_x_20,7.638514497499999
18_y_20,-0.211954622795
18_x_21,7.823717405
18_y_21,-0.2236638928525
18_x_22,7.9918658325
18_y_22,-0.23559048970000002
18_x_23,8.143777072499999
18_y_23,-0.24653091522499998
18_x_24,8.2804471625
18_y_24,-0.256725729
18_x_25,8.40257694
18_y_25,-0.2667439693
18_x_26,8.51146194
18_y_26,-0.27639873930000003
18_x_27,8.608102967499999
18_y_27,-0.28519238747500003
18_x_28,8.69399396
18_y_28,-0.29322316195
18_x_29,8.7706240025
18_y_29,-0.3012862837
18_x_30,9.345416952499999
18_y_30,-0.380810375925
19_x_1,0.72590266175
19_y_1,-0.006136185075
19_x_2,1.4406202049999999
19_y_2,-0.0157213870325
19_x_3,2.1426863149999997
19_y_3,-0.029043655175000002
19_x_4,2.830666355
19_y_4,-0.046029223575
19_x_5,3.5034916175
19_y_5,-0.066031866575
19_x_6,4.1599808175
19_y_6,-0.08989250545
19_x_7,4.79958049
19_y_7,-0.117211957675
19_x_8,5.421051605
19_y_8,-0.14803013775
19_x_9,6.024436825
19_y_9,-0.1812630415
19_x_10,6.609234027499999
19_y_10,-0.21852196299999999
19_x_11,7.174918287500001
19_y_11,-0.25780749325
19_x_12,7.721476559999999
19_y_12,-0.3000870325
19_x_13,8.2486474625
19_y_13,-0.3438923055
19_x_14,8.756678385
19_y_14,-0.39045249625
19_x_15,9.246349895
19_y_15,-0.43809697975000006
19_x_16,9.71688801
19_y_16,-0.4875661205
19_x_17,10.169226304999999
19_y_17,-0.5381130135000001
19_x_18,10.6041995175
19_y_18,-0.58971270125
19_x_19,11.021704845
19_y_19,-0.64192594975
19_x_20,11.4220484
19_y_20,-0.69461600775
19_x_21,11.806671549999999
19_y_21,-0.74783368775
19_x_22,12.176351649999999
19_y_22,-0.80130226825
19_x_23,12.531607575
19_y_23,-0.8549752267499999
19_x_24,12.873124925
19_y_24,-0.90803565325
19_x_25,13.2027695
19_y_25,-0.9612555622500001
19_x_26,13.520669875
19_y_26,-1.01472381225
19_x_27,13.82841985
19_y_27,-1.0679640257499998
19_x_28,14.126963074999999
19_y_28,-1.12121642325
19_x_29,14.417129875
19_y_29,-1.1745639955
19_x_30,17.2899843
19_y_30,-1.7858886775
